港澳台,#group#
CCTV高尔夫网球高清,http://154.17.9.124:7088/rtp/239.11.0.61:1025
CCTV女性时尚高清,http://154.17.9.124:7088/rtp/239.11.0.62:1025
CCTV世界地理高清,http://154.17.9.124:7088/rtp/239.11.0.63:1025
CCTV怀旧剧场高清,http://154.17.9.124:7088/rtp/239.11.0.64:1025
CCTV风云剧场高清,http://154.17.9.124:7088/rtp/239.11.0.65:1025
CCTV央视精品高清,http://154.17.9.124:7088/rtp/239.11.0.66:1025
CCTV第一剧场高清,http://154.17.9.124:7088/rtp/239.11.0.67:1025
CCTV风云音乐高清,http://154.17.9.124:7088/rtp/239.11.0.68:1025

卫视频道,#genre#
湖南卫视标清,http://154.17.9.124:7088/rtp/239.10.0.145:1025
湖南卫视高清,http://154.17.9.124:7088/rtp/239.10.0.115:1025
湖南卫视超清,http://154.17.9.124:7088/rtp/239.10.0.49:1025
湖南卫视FHD,http://154.17.9.124:7088/rtp/239.20.0.95:3020
浙江卫视标清,http://154.17.9.124:7088/rtp/239.10.0.116:1025
浙江卫视高清,http://154.17.9.124:7088/rtp/239.10.0.179:1025
浙江卫视超清,http://154.17.9.124:7088/rtp/239.10.0.50:1025
浙江卫视FHD,http://154.17.9.124:7088/rtp/239.20.0.94:3024
江苏卫视标清,http://154.17.9.124:7088/rtp/239.10.0.117:1025
江苏卫视高清,http://154.17.9.124:7088/rtp/239.10.0.180:1025
江苏卫视超清,http://154.17.9.124:7088/rtp/239.10.0.51:1025
江苏卫视FHD,http://154.17.9.124:7088/rtp/239.20.0.93:3028
东方卫视标清,http://154.17.9.124:7088/rtp/239.10.0.118:1025
东方卫视高清,http://154.17.9.124:7088/rtp/239.10.0.183:1025
北京卫视标清,http://154.17.9.124:7088/rtp/239.10.0.147:1025
北京卫视高清,http://154.17.9.124:7088/rtp/239.10.0.131:1025
安徽卫视标清,http://154.17.9.124:7088/rtp/239.10.0.146:1025
安徽卫视高清,http://154.17.9.124:7088/rtp/239.10.0.203:1025
山东卫视高清,http://154.17.9.124:7088/rtp/239.10.0.182:1025
山东卫视FHD,http://154.17.9.124:7088/rtp/239.10.0.56:1025
天津卫视高清,http://154.17.9.124:7088/rtp/239.10.0.181:1025
天津卫视FHD,http://154.17.9.124:7088/rtp/239.10.0.55:1025
黑龙江卫视高清,http://154.17.9.124:7088/rtp/239.10.0.133:1025
黑龙江卫视FHD,http://154.17.9.124:7088/rtp/239.10.0.53:1025
湖北卫视高清,http://154.17.9.124:7088/rtp/239.10.0.134:1025
湖北卫视FHD,http://154.17.9.124:7088/rtp/239.10.0.54:1025
辽宁卫视高清,http://154.17.9.124:7088/rtp/239.10.0.185:1025
辽宁卫视FHD,http://154.17.9.124:7088/rtp/239.10.0.58:1025
四川卫视高清,http://154.17.9.124:7088/rtp/239.10.0.204:1025
四川卫视FHD,http://154.17.9.124:7088/rtp/239.10.0.60:1025
重庆卫视高清,http://154.17.9.124:7088/rtp/239.10.0.205:1025
江西卫视标清,http://154.17.9.124:7088/rtp/239.10.0.148:1025
江西卫视高清,http://154.17.9.124:7088/rtp/239.10.0.80:1025
河南卫视标清,http://154.17.9.124:7088/rtp/239.10.0.154:1025
河南卫视高清,http://154.17.9.124:7088/rtp/239.11.0.94:1025
贵州卫视高清,http://154.17.9.124:7088/rtp/239.10.0.222:1025
云南卫视标清,http://154.17.9.124:7088/rtp/239.10.0.155:1025
云南卫视高清,http://154.17.9.124:7088/rtp/239.11.0.171:1025
东南卫视高清,http://154.17.9.124:7088/rtp/239.10.0.77:1025
河北卫视高清,http://154.17.9.124:7088/rtp/239.10.0.79:1025
吉林卫视高清,http://154.17.9.124:7088/rtp/239.10.0.81:1025
广西卫视高清,http://154.17.9.124:7088/rtp/239.10.0.246:1025
海南卫视标清,http://154.17.9.124:7088/rtp/239.10.0.165:1025
海南卫视高清,http://154.17.9.124:7088/rtp/239.11.0.172:1025
甘肃卫视标清,http://154.17.9.124:7088/rtp/239.10.0.169:1025
甘肃卫视高清,http://154.17.9.124:7088/rtp/239.11.0.175:1025
陕西卫视,http://154.17.9.124:7088/rtp/239.10.0.161:1025
山西卫视,http://154.17.9.124:7088/rtp/239.10.0.162:1025
内蒙古卫视,http://154.17.9.124:7088/rtp/239.10.0.163:1025
青海卫视,http://154.17.9.124:7088/rtp/239.10.0.164:1025
宁夏卫视,http://154.17.9.124:7088/rtp/239.10.0.166:1025
西藏卫视,http://154.17.9.124:7088/rtp/239.10.0.167:1025
新疆卫视,http://154.17.9.124:7088/rtp/239.10.0.168:1025
兵团卫视,http://154.17.9.124:7088/rtp/239.10.0.170:1025
厦门卫视,http://154.17.9.124:7088/rtp/239.10.0.178:1025
三沙卫视,http://154.17.9.124:7088/rtp/239.10.0.83:1025
VSPN电竞,http://154.17.9.124:7088/rtp/239.10.0.84:1025
吉林延边卫视,http://154.17.9.124:7088/rtp/239.10.0.140:1025

咪咕体育,#genre#
移动咪咕五大联赛4K,http://154.17.9.124:7088/rtp/239.10.0.69:1025
咪咕-高清赛事1,http://154.17.9.124:7088/rtp/239.10.0.87:1025
咪咕-高清赛事2,http://154.17.9.124:7088/rtp/239.10.0.88:1025
咪咕-高清赛事3,http://154.17.9.124:7088/rtp/239.10.0.89:1025
咪咕-高清赛事4,http://154.17.9.124:7088/rtp/239.10.0.247:1025
咪咕-高清赛事5,http://154.17.9.124:7088/rtp/239.10.0.248:1025
咪咕-高清赛事6,http://154.17.9.124:7088/rtp/239.10.0.249:1025
咪咕-高清赛事7,http://154.17.9.124:7088/rtp/239.10.0.250:1025
咪咕-高清赛事8,http://154.17.9.124:7088/rtp/239.10.0.251:1025
咪咕-高清赛事9,http://154.17.9.124:7088/rtp/239.10.0.252:1025
咪咕-高清赛事10,http://154.17.9.124:7088/rtp/239.11.0.1:1025
咪咕-高清赛事11,http://154.17.9.124:7088/rtp/239.11.0.2:1025
咪咕-高清赛事12,http://154.17.9.124:7088/rtp/239.11.0.3:1025
咪咕-高清赛事13,http://154.17.9.124:7088/rtp/239.11.0.4:1025
咪咕-高清赛事14,http://154.17.9.124:7088/rtp/239.11.0.5:1025
咪咕-高清赛事15,http://154.17.9.124:7088/rtp/239.11.0.6:1025
咪咕-高清赛事16,http://154.17.9.124:7088/rtp/239.11.0.7:1025
咪咕-高清赛事17,http://154.17.9.124:7088/rtp/239.11.0.8:1025
咪咕-高清赛事18,http://154.17.9.124:7088/rtp/239.11.0.9:1025
咪咕-高清赛事19,http://154.17.9.124:7088/rtp/239.11.0.10:1025
咪咕-高清赛事20,http://154.17.9.124:7088/rtp/239.11.0.11:1025
咪咕-高清赛事21,http://154.17.9.124:7088/rtp/239.11.0.12:1025
咪咕-高清赛事22,http://154.17.9.124:7088/rtp/239.11.0.13:1025
咪咕-高清赛事23,http://154.17.9.124:7088/rtp/239.11.0.14:1025
咪咕-高清赛事25,http://154.17.9.124:7088/rtp/239.11.0.18:1025
咪咕-高清赛事26,http://154.17.9.124:7088/rtp/239.11.0.19:1025
咪咕-高清赛事27,http://154.17.9.124:7088/rtp/239.11.0.20:1025
咪咕-高清赛事28,http://154.17.9.124:7088/rtp/239.11.0.21:1025
咪咕-高清赛事29,http://154.17.9.124:7088/rtp/239.11.0.22:1025

